itr,ip_score_fgs_car,ip_score_fgs_ped,ip_score_fgs_cyc
352,0.9587014845211014,0.7801152975997208,0.8033282978508721
353,0.9586377417679113,0.779944168592508,0.8030824154044933
354,0.958573168008672,0.7797708705100922,0.8028339056335541
355,0.9585085942494328,0.7795975724276765,0.8025853958626148
356,0.9584440204901936,0.7794242743452606,0.8023368860916754
357,0.9583794467309543,0.7792509762628448,0.8020883763207362
358,0.9583140256153861,0.779075400679408,0.8019627264221761
359,0.958248604499818,0.7788998250959711,0.801837076523616
360,0.9581831833842498,0.7787242495125344,0.801711426625056
361,0.9581177622686816,0.7785486739290975,0.801585776726496
362,0.9580515236462497,0.7783709025785385,0.801460126827936
363,0.9579852850238179,0.7781931312279795,0.801334476929376
364,0.957919046401386,0.7780153598774204,0.8012088270308159
365,0.9578528077789541,0.7778375885268614,0.8010831771322559
366,0.95778570455594,0.7776577202077466,0.8008293773826716
367,0.957718601332926,0.7774778518886317,0.8005755776330872
368,0.957651498109912,0.7772979835695168,0.8003217778835028
369,0.957584394886898,0.7771181152504021,0.8000679781339185
370,0.9575164895508169,0.7769360372474151,0.7998114433000961
371,0.9574485842147359,0.7767539592444281,0.7995549084662736
372,0.9573806788786549,0.7765718812414413,0.7992983736324513
373,0.9573127735425738,0.7763898032384543,0.7990418387986289
374,0.957244009338358,0.776205678914519,0.7987829287832886
375,0.9571752451341421,0.7760215545905838,0.7985240187679483
376,0.9571064809299262,0.7758374302666484,0.7982651087526079
377,0.9570377167257104,0.7756533059427131,0.7980061987372676
378,0.9569680931988478,0.7754669564451646,0.7977449277005226
379,0.9568984696719851,0.7752806069476162,0.7974836566637777
380,0.9568288461451225,0.7750942574500679,0.7972223856270327
381,0.95675922261826,0.7749079079525194,0.7969611145902877
382,0.9566887663545882,0.7747194485809217,0.796697371381166
383,0.9566183100909164,0.774530989209324,0.7964336281720443
384,0.9565478538272445,0.7743425298377263,0.7961698849629225
385,0.9564773975635728,0.7741540704661286,0.7959061417538008
386,0.9564061329561961,0.7739636075081411,0.7956400311684156
387,0.9563348683488196,0.7737731445501537,0.7953739205830305
388,0.9562636037414431,0.7735826815921661,0.7951078099976453
389,0.9561923391340665,0.7733922186341786,0.7948416994122601
390,0.9561202733529252,0.7731995429052118,0.7945732381770445
391,0.9560482075717838,0.7730068671762449,0.7943047769418289
392,0.9559761417906424,0.7728141914472781,0.7940363157066133
393,0.955904076009501,0.7726215157183113,0.7937678544713976
394,0.9558312391564896,0.7724267476712714,0.793497201023115
395,0.9557584023034782,0.7722319796242314,0.7932265475748324
396,0.9556855654504667,0.7720372115771915,0.7929558941265498
397,0.9556127285974553,0.7718424435301516,0.7926852406782672
398,0.9555390851761337,0.7716455976156156,0.7924124419985938
399,0.9554654417548123,0.7714487517010795,0.7921396433189206
400,0.9553917983334907,0.7712519057865435,0.7918668446392474
401,0.9553181549121692,0.7710550598720074,0.791594045959574
402,0.9552437374981055,0.7708559926075507,0.7913190411168679
403,0.9551693200840419,0.770656925343094,0.7910440362741618
404,0.9550949026699783,0.7704578580786374,0.7907690314314556
405,0.9550204852559147,0.7702587908141807,0.7904940265887495
406,0.9549452885785507,0.7700577679644317,0.7902172162221057
407,0.9548700919011868,0.7698567451146827,0.7899404058554619
408,0.9547948952238228,0.7696557222649336,0.789663595488818
409,0.9547196985464588,0.7694546994151846,0.7893867851221743
410,0.9546437334983887,0.7692517505008644,0.78910792157799
411,0.9545677684503187,0.769048801586544,0.7888290580338058
412,0.9544918034022485,0.7688458526722237,0.7885501944896214
413,0.9544158383541784,0.7686429037579035,0.7882713309454371
414,0.9543391014979556,0.7684378937832892,0.7879905290016527
415,0.954262364641733,0.7682328838086748,0.7877097270578683
416,0.9541856277855102,0.7680278738340605,0.7874289251140839
417,0.9541088909292874,0.7678228638594462,0.7871481231702995
418,0.9540314051389356,0.7676159759648651,0.7868655285098878
419,0.9539539193485836,0.767409088070284,0.786582933849476
420,0.9538764335582317,0.767202200175703,0.7863003391890642
421,0.9537989477678799,0.7669953122811218,0.7860177445286525
422,0.9537207319324789,0.7667863721725146,0.7857332124671472
423,0.9536425160970778,0.7665774320639074,0.785448680405642
424,0.9535643002616768,0.7663684919553001,0.7851641483441366
425,0.9534860844262758,0.7661595518466928,0.7848796162826314
426,0.9534071609221877,0.7659486553582673,0.7845935259499641
427,0.9533282374180996,0.7657377588698417,0.7843074356172969
428,0.9532493139140115,0.7655268623814162,0.7840213452846296
429,0.9531703904099234,0.7653159658929907,0.7837352549519624
430,0.9530907422088644,0.7651031296958539,0.7834474112081572
431,0.9530110940078054,0.7648902934987172,0.783159567464352
432,0.9529314458067463,0.7646774573015805,0.7828717237205468
433,0.9528517976056873,0.7644646211044438,0.7825838799767416
434,0.9527714483537955,0.7642503008348506,0.7822943109766543
435,0.9526910991019035,0.7640359805652573,0.782004741976567
436,0.9526107498500116,0.7638216602956641,0.7817151729764796
437,0.9525304005981198,0.7636073400260709,0.7814256039763923
438,0.952449357313087,0.763390908847667,0.781134680082557
439,0.9523683140280543,0.7631744776692633,0.7808437561887218
440,0.9522872707430216,0.7629580464908594,0.7805528322948865
441,0.9522062274579888,0.7627416153124555,0.7802619084010513
442,0.9521244932357648,0.7625232536255218,0.7799693485776048
443,0.9520427590135407,0.7623048919385879,0.7796767887541584
444,0.9519610247913167,0.762086530251654,0.7793842289307119
445,0.9518792905690927,0.7618681685647202,0.7790916691072655
446,0.9517968922899026,0.7616479781606048,0.7787978179877642
447,0.9517144940107125,0.7614277877564894,0.778503966868263
448,0.9516320957315225,0.7612075973523741,0.7782101157487618
449,0.9515496974523324,0.7609874069482587,0.7779162646292604
450,0.9514666729454344,0.7607656425973444,0.7776209778345093
451,0.9513836484385363,0.76054387824643,0.7773256910397581
452,0.9513006239316382,0.7603221138955155,0.777030404245007
453,0.9512175994247402,0.7601003495446012,0.7767351174502559
454,0.9511339392870128,0.7598769189840122,0.7764388353249293
455,0.9510502791492855,0.7596534884234234,0.7761425531996027
456,0.9509666190115582,0.7594300578628346,0.7758462710742761
457,0.9508829588738309,0.7592066273022456,0.7755499889489494
458,0.9507986790457781,0.7589813483563868,0.7752524268880268
459,0.9507143992177254,0.7587560694105278,0.7749548648271042
460,0.9506301193896726,0.7585307904646689,0.7746573027661816
461,0.9505458395616198,0.75830551151881,0.7743597407052589
462,0.9504609032157372,0.7580787157131549,0.7740613332957363
463,0.9503759668698546,0.7578519199074998,0.7737629258862138
464,0.950291030523972,0.7576251241018447,0.7734645184766912
465,0.9502060941780894,0.7573983282961896,0.7731661110671686
466,0.9501206263962713,0.7571699010244275,0.772866451352199
467,0.9500351586144531,0.7569414737526655,0.7725667916372294
468,0.949949690832635,0.7567130464809035,0.7722671319222598
469,0.9498642230508169,0.7564846192091415,0.7719674722072902
470,0.9497953613236056,0.7563007128768962,0.771727148996012
471,0.9497264995963944,0.7561168065446509,0.7714868257847338
472,0.9496576378691832,0.7559329002124054,0.7712465025734556
473,0.949588776141972,0.7557489938801601,0.7710061793621774
474,0.9495199144147608,0.7555650875479148,0.7707658561508992
475,0.9494333142525222,0.7553336279821712,0.7704644755987173
476,0.9493467140902835,0.7551021684164276,0.7701630950465355
477,0.9492601139280448,0.7548707088506841,0.7698617144943536
478,0.9491735137658062,0.7546392492849404,0.7695603339421717
479,0.9490863844946205,0.7544063717603658,0.7692581907966209
480,0.9489992552234349,0.7541734942357914,0.7689560476510701
481,0.9489121259522493,0.7539406167112168,0.7686539045055192
482,0.9488249966810636,0.7537077391866422,0.7683517613599684
483,0.9487373100423612,0.7534732721134557,0.768049102055498
484,0.9486496234036588,0.7532388050402692,0.7677464427510277
485,0.9485619367649563,0.7530043379670828,0.7674437834465574
486,0.9484742501262539,0.7527698708938962,0.767141124142087
487,0.9483860535166887,0.752534052405101,0.7668378756321758
488,0.9482978569071236,0.7522982339163056,0.7665346271222646
489,0.9482096602975585,0.7520624154275103,0.7662313786123534
490,0.9481214636879933,0.751826596938715,0.7659281301024421
491,0.9480328147548683,0.7515894400752914,0.7656242924120567
492,0.9479441658217433,0.7513522832118678,0.7653204547216712
493,0.9478555168886182,0.7511151263484441,0.7650166170312857
494,0.9477668679554933,0.7508779694850205,0.7647127793409002
495,0.9476777692906866,0.7506395737707444,0.7644086243622478
496,0.94758867062588,0.7504011780564683,0.7641044693835952
497,0.9474995719610735,0.7501627823421922,0.7638003144049428
498,0.9474104732962668,0.7499243866279162,0.7634961594262903
499,0.9473209088022239,0.7496847539178992,0.7631916352329017
500,0.9472313443081809,0.7494451212078823,0.762887111039513
501,0.9471417798141379,0.7492054884978655,0.7625825868461243
502,0.947052215320095,0.7489658557878486,0.7622780626527357
503,0.9469621883998007,0.7487248587566928,0.7619733491091193
504,0.9468721614795064,0.7484838617255372,0.7616686355655029
505,0.9467821345592121,0.7482428646943814,0.7613639220218864
506,0.9466921076389179,0.7480018676632256,0.76105920847827
507,0.9466016443409593,0.7477597712213957,0.7607544422404281
508,0.9465111810430007,0.7475176747795658,0.7604496760025861
509,0.9464207177450421,0.7472755783377357,0.7601449097647441
510,0.9463302544470835,0.7470334818959058,0.7598401435269022
511,0.9462394417425775,0.7467904534867441,0.75953499072207
512,0.9461486290380713,0.7465474250775823,0.7592298379172377
513,0.9460578163335651,0.7463043966684206,0.7589246851124056
514,0.9459670036290591,0.746061368259259,0.7586195323075734
515,0.9458758183358983,0.7458172913246308,0.7583144178277981
516,0.9457846330427375,0.7455732143900027,0.7580093033480229
517,0.9456934477495768,0.7453291374553747,0.7577041888682475
518,0.945602262456416,0.7450850605207465,0.7573990743884722
519,0.9455107187167712,0.7448399206724944,0.7570940619343687
520,0.9454191749771264,0.7445947808242421,0.7567890494802653
521,0.9453276312374814,0.74434964097599,0.7564840370261618
522,0.9452360874978366,0.7441045011277378,0.7561790245720583
523,0.9451441687542793,0.7438583072181923,0.7558744180417991
524,0.945052250010722,0.743612113308647,0.7555698115115399
525,0.9449603312671647,0.7433659193991016,0.7552652049812808
526,0.9448684125236074,0.7431197254895561,0.7549605984510216
527,0.9447761665256027,0.7428726871423459,0.7546559171509387
528,0.9446839205275981,0.7426256487951357,0.754351235850856
529,0.9445916745295934,0.7423786104479256,0.7540465545507731
530,0.9444994285315886,0.7421315721007155,0.7537418732506902
531,0.9444068973718048,0.7418834987147129,0.7534375193803862
532,0.944314366212021,0.7416354253287104,0.753133165510082
533,0.9442218350522372,0.7413873519427079,0.7528288116397779
534,0.9441293038924534,0.7411392785567054,0.7525244577694739
535,0.9440364967088387,0.7408906324772299,0.7522206071567842
536,0.943943689525224,0.7406419863977544,0.7519167565440945
537,0.9438508823416093,0.7403933403182789,0.7516129059314047
538,0.9437580751579946,0.7401446942388034,0.7513090553187151
539,0.943664988126239,0.7398952507620553,0.7510055920398209
540,0.9435719010944834,0.7396458072853074,0.7507021287609266
541,0.9434788140627279,0.7393963638085594,0.7503986654820323
542,0.9433857270309723,0.7391469203318114,0.7500952022031381
543,0.9432923941881313,0.738896752324927,0.7497923812014305
544,0.9431990613452903,0.7386465843180428,0.7494895601997229
545,0.9431057285024492,0.7383964163111585,0.7491867391980154
546,0.9430123956596081,0.7381462483042741,0.7488839181963078
547,0.942918829344632,0.7378956124377635,0.7485818307786576
548,0.9428252630296559,0.7376449765712528,0.7482797433610073
549,0.9427316967146797,0.7373943407047422,0.7479776559433571
550,0.9426381303997036,0.7371437048382316,0.7476755685257068
551,0.9425443286202226,0.7368924862568953,0.7473741470841722
552,0.9424505268407416,0.7366412676755589,0.7470727256426376
553,0.9423567250612606,0.7363900490942227,0.746771304201103
554,0.9422629232817796,0.7361388305128864,0.7464698827595684
555,0.9421689404219299,0.7358870618872789,0.7461693591995618
556,0.9420749575620802,0.7356352932616714,0.7458688356395553
557,0.9419809747022304,0.7353835246360639,0.7455683120795487
558,0.9418869918423807,0.7351317560104564,0.7452677885195421
559,0.9417928585886343,0.7350057136731707,0.7449678497820462
560,0.9416987253348879,0.7348796713358849,0.7446679110445504
561,0.9416045920811413,0.7347536289985993,0.7443679723070545
562,0.9415104588273949,0.7346275866613136,0.7440680335695586
563,0.9414162007563824,0.7345015443240278,0.7437691842447175
564,0.9413219426853701,0.7343755019867422,0.7434703349198764
565,0.9412276846143576,0.7342494596494564,0.7431714855950353
566,0.9411334265433451,0.7341234173121707,0.7428726362701942
567,0.9410390100862974,0.7338709327835755,0.7425747930682597
568,0.9409445936292498,0.7336184482549803,0.7422769498663251
569,0.940850177172202,0.7333659637263851,0.7419791066643906
570,0.9407557607151543,0.7331134791977899,0.7416812634624561
571,0.9406612146644796,0.7328607226072879,0.7413847218423563
572,0.9405666686138049,0.7326079660167859,0.7410881802222564
573,0.9404721225631302,0.7323552094262838,0.7407916386021567
574,0.9403775765124555,0.7321024528357818,0.7404950969820568
575,0.9402829466728032,0.7318494801578633,0.7401996712528317
576,0.9401883168331509,0.7315965074799449,0.7399042455236065
577,0.9400936869934986,0.7313435348020264,0.7396088197943813
578,0.9399990571538464,0.731090562124108,0.7393133940651562
579,0.9399043715279438,0.7308372960528702,0.7390191237397357
580,0.9398096859020414,0.7305840299816325,0.7387248534143152
581,0.939715000276139,0.7303307639103949,0.7384305830888946
582,0.9396203146502364,0.7300774978391571,0.7381363127634741
583,0.939525561718382,0.7298238815890725,0.7378435162943046
584,0.9394308087865275,0.7295702653389878,0.737550719825135
585,0.9393360558546732,0.7293166490889031,0.7372579233559654
586,0.9392413029228187,0.7290630328388186,0.7369651268867958
587,0.939146481087791,0.7288095891767572,0.7366738817320663
588,0.9390516592527633,0.7285561455146958,0.7363826365773367
589,0.9389568374177356,0.7283027018526345,0.7360913914226073
590,0.9388620155827079,0.7280492581905731,0.7358001462678777
591,0.9387671599437108,0.7277957440098934,0.735510550844354
592,0.9386723043047138,0.7275422298292139,0.7352209554208302
593,0.9385774486657168,0.7272887156485344,0.7349313599973064
594,0.9384825930267198,0.7270352014678547,0.7346417645737827
595,0.9383876927146042,0.7267818248965412,0.7343536735395007
596,0.9382927924024886,0.7265284483252276,0.7340655825052185
597,0.9381978920903732,0.7262750717539139,0.7337774914709363
598,0.9381029917782576,0.7260216951826004,0.7334894004366542
599,0.9380080710664667,0.7257684190662758,0.7332026584920196
600,0.9379131503546756,0.7255151429499511,0.7329159165473851
601,0.9378182296428846,0.7252618668336266,0.7326291746027505
602,0.9377233089310937,0.725008590717302,0.7323424326581158
603,0.9376284610910088,0.7247555496788869,0.732057731070336
604,0.937533613250924,0.7245025086404717,0.7317730294825563
605,0.9374387654108393,0.7242494676020567,0.7314883278947766
606,0.9373439175707544,0.7239964265636416,0.7312036263069968
607,0.9372491070605176,0.7237438112443294,0.7309206323169113
608,0.9371542965502807,0.7234911959250172,0.7306376383268259
609,0.9370594860400439,0.723238580605705,0.7303546443367406
610,0.936964675529807,0.7229859652863928,0.7300716503466551
611,0.9368699120744376,0.7227334884856502,0.7299309838242124
612,0.9367751486190681,0.7224810116849076,0.7297903173017696
613,0.9366803851636987,0.7222285348841652,0.7296496507793269
614,0.9365856217083293,0.7219760580834226,0.729508984256884
615,0.9364909133807449,0.7217239312462901,0.7293683177344413
616,0.9363962050531605,0.7214718044091577,0.7292276512119986
617,0.936301496725576,0.7212196775720252,0.7290869846895558
618,0.9362067883979917,0.7209675507348927,0.7289463181671131
619,0.9361121590423451,0.7207159100302304,0.7286670952712873
620,0.9360175296866986,0.7204642693255681,0.7283878723754613
621,0.935922900331052,0.7202126286209056,0.7281086494796354
622,0.9358282709754054,0.7199609879162433,0.7278294265838096
623,0.9357337450731108,0.719709866347244,0.727552070064847
624,0.9356392191708162,0.7194587447782447,0.7272747135458845
625,0.9355446932685215,0.7192076232092454,0.7269973570269219
626,0.9354501673662269,0.718956501640246,0.7267200005079594
627,0.9353557185820851,0.7187058694876398,0.726444873163303
628,0.9352612697979434,0.7184552373350336,0.7261697458186465
629,0.9351668210138018,0.7182046051824273,0.7258946184739901
630,0.93507237222966,0.7179539730298211,0.7256194911293337
631,0.9349780370525782,0.7177036728137441,0.7253464784756327
632,0.9348837018754965,0.7174533725976672,0.7250734658219317
633,0.9347893666984148,0.7172030723815902,0.7248004531682306
634,0.934695031521333,0.7169527721655132,0.7245274405145297
635,0.9346008754935695,0.7167033162194758,0.7242564612438711
636,0.9345067194658059,0.7164538602734385,0.7239854819732124
637,0.9344125634380422,0.7162044043274011,0.7237145027025538
638,0.9343184074102787,0.7159549483813636,0.7234435234318952
639,0.9342244104213016,0.7157063199603129,0.723174722972925
640,0.9341304134323244,0.7154576915392621,0.7229059225139547
641,0.9340364164433472,0.7152090631182113,0.7226371220549845
642,0.9339424194543701,0.7149604346971605,0.7223683215960143
643,0.9338485385818837,0.7147124776603966,0.7221019193889905
644,0.9337546577093974,0.7144645206236325,0.7218355171819667
645,0.933660776836911,0.7142165635868685,0.7215691149749429
646,0.9335668959644245,0.7139686065501045,0.7213027127679191
647,0.9334731557705733,0.7137213953489866,0.7210387607595793
648,0.9333794155767221,0.7134741841478687,0.7207748087512396
649,0.933285675382871,0.7132269729467507,0.7205108567428997
650,0.9331919351890198,0.7129797617456328,0.7202469047345599
651,0.9330984144944435,0.7127335673667325,0.7199853440547587
652,0.9330048937998672,0.7124873729878323,0.7197237833749575
653,0.9329113731052909,0.7122411786089321,0.7194622226951561
654,0.9328178524107147,0.7119949842300318,0.7192006620153549
655,0.9327245288964732,0.7117498124253008,0.7189416776226105
656,0.9326312053822318,0.7115046406205696,0.718682693229866
657,0.9325378818679904,0.7112594688158385,0.7184237088371215
658,0.9324445583537488,0.7110142970111074,0.7181647244443771
659,0.9323514399293724,0.7107700919425362,0.7179080434496993
660,0.9322583215049959,0.7105258868739648,0.7176513624550216
661,0.9321652030806193,0.7102816818053935,0.7173946814603438
662,0.9320720846562429,0.7100374767368223,0.717138000465666
663,0.9319791861995242,0.709794341654935,0.7168840434115525
664,0.9318862877428056,0.7095512065730477,0.7166300863574391
665,0.9317933892860869,0.7093080714911604,0.7163761293033256
666,0.9317004908293682,0.7090649364092731,0.7161221722492122
667,0.9316078106197221,0.7088227233948793,0.7158709197805035
668,0.9315151304100759,0.7085805103804854,0.7156196673117949
669,0.9314224502004299,0.7083382973660914,0.7153684148430863
670,0.9313297699907838,0.7080960843516976,0.7151171623743777
671,0.9312373156751381,0.7078551932918299,0.7148684727815011
672,0.9311448613594924,0.7076143022319623,0.7146197831886244
673,0.9310524070438467,0.7073734111720946,0.7143710935957477
674,0.9309599527282011,0.7071325201122269,0.7141224040028711
675,0.9308677709124552,0.7068928836932106,0.7138766613877092
676,0.9307755890967093,0.7066532472741942,0.7136309187725474
677,0.9306834072809634,0.706413610855178,0.7133851761573854
678,0.9305912254652176,0.7061739744361616,0.7131394335422235
679,0.9304992792697258,0.7059354436052309,0.7128962059464551
680,0.9304073330742341,0.7056969127743,0.7126529783506865
681,0.9303153868787424,0.7054583819433693,0.7124097507549181
682,0.9302234406832506,0.7052198511124386,0.7121665231591496
683,0.9301317944046532,0.7049827874986272,0.7119261229779288
684,0.9300401481260558,0.7047457238848158,0.7116857227967079
685,0.9299485018474586,0.7045086602710044,0.7114453226154872
686,0.9298568555688612,0.7042715966571931,0.7112049224342664
687,0.9297654784718784,0.7040357593756456,0.7109674599645213
688,0.9296741013748955,0.703799922094098,0.7107299974947761
689,0.9295827242779127,0.7035640848125506,0.710492535025031
690,0.9294913471809298,0.7033282475310031,0.7102550725552859
691,0.9294002461571926,0.7030938614580602,0.7100206700947075
692,0.9293091451334555,0.7028594753851174,0.7097862676341291
693,0.9292180441097184,0.7026250893121746,0.7095518651735506
694,0.9291269430859812,0.7023907032392317,0.7093174627129722
695,0.9290361541830057,0.7021577153688536,0.7090857080045695
696,0.9289453652800301,0.7019247274984755,0.7088539532961667
697,0.9288545763770545,0.7016917396280973,0.708622198587764
698,0.928763787474079,0.7014587517577192,0.7083904438793612
699,0.928673308709653,0.7012273416225698,0.708161432605216
700,0.9285828299452272,0.7009959314874206,0.7079324213310709
701,0.9284923511808013,0.7007645213522713,0.7077034100569257
702,0.9284018724163754,0.7005331112171219,0.7074743987827805
703,0.9283117111377968,0.7003033422580849,0.7072488121336705
